Id,EssaySet,Score1,Score2,EssayText,split
15299,6,0,0.0,1.it controls the blood going through your veins2.it filters the waist products3.it helps the blood count?,train
15300,6,1,1.0,PASSIVE: passive movement is where an organism or substance can get through the membrane.ACTIVE: active movement is where the thing has to go through the channel protein to enter the cell.Osmosis: water can pass easily through the membrane.,train
15301,6,0,0.0,MOVES SLOW BECASE OF THE ENYZYMS,train
15302,6,0,0.0,Cell membrane controls what enters and leaves the cell. Its like a security guard in the white house. The nucleus reads the information and decides if it should leave or enter the cell. The cell wall protects what enters and leaves the cell also.,train
15303,6,0,0.0,The three processes used by cells are they,train
15304,6,0,0.0,They would have a moving processes.,train
15305,6,0,0.0,"Mutation, Diversity, and Homeostastis",train
15306,6,3,3.0,"Three process used by the cell to control the movement of substances across the cell membrane are active transport, passive transport, and a semi-permable membrane.  Active transport is the process in which the cell moves materials across its membrane with the use of energy.  Passive transport is the movement of material across the cell membrane without the use of energy.  A semi-permable membrane is what helps the cell control what pass through the cell and how it gets in.",train
15307,6,0,0.0,photosynthesisosmosiswater diffusion,train
15308,6,0,0.0,tRNAmitochondria,train
15309,6,0,0.0,reproduction,train
15310,6,0,0.0,THE CELL MEMBRANE IS THE REPRODUCION BECAUSE THIS CELL ES MOVEMEN,train
15311,6,2,2.0,Passive transport moves substances without assistance across a membrane it goes from high concentration to lower ones. Active transport requires protiens to move substances asroos the cell membrane against the concentration gradient. Vesicles are 'pouches' that the cell uses to transport large particles it suronds the object and pinches it off.,train
15312,6,2,2.0,Active Transport-Transport that uses energy in transporting objests across the membrane.Diffusion-Diffusion of objects across a permeable membrane.Osmosis-Movment of water across a membrane.,train
15313,6,0,1.0,"One process used by the cell to control movement accross the cell membrane is through energy. The cell uses its energy to control the movement across its membrane. Another way is by endocytosis. Endocytosis helps bring things into the cell. Lastly, there is exocytosis. Exocytosis is when things are being removed from the cell.",train
15314,6,0,0.0,"One process would be cell growth and metabolism , because to move you need to have the right metabolism so you have the energy to even move in the first place.     A second process could be protein synthesis , because you obviously need all the protein you can get to keep you moving throughout the days of hard work.      A third process is the creation of cells , this is a big part of cell movement. You cant just have one cell and expect it to do everything like move, create energy,etc.",train
15315,6,1,1.0,Osmosis- Diffusion of water across a selectively permeable membrane. Cellular respiration- Diffusion of oygen in the cell.,train
15316,6,0,0.0,"The cell membrance have immune system to know what is coming in to your body, the atttact force that the immune system let out, and how we do thing to our body.",train
15317,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane are when the cell membrane uses proteins to allow substances through the membrane, when small particles enter through the cell membrane, and when particles too large to enter the membrane through proteins use enzymes to make the particles smaller.",train
15318,6,0,0.0,DiffusionOsmosisTransfusion,train
15319,6,1,0.0,Endocytosis controls what is brought into the cell through the cell membrane.Exocytosis controls what is put out of the cell through the cell membrane.Soddium potassium pump contols how much sodium is left inside the cell and how much of the extra is put out of the cell. It also decides how much potassium is left outside the cell and how much of it is put inside the cell.,train
15320,6,0,0.0,"flagellem helps them move, cili help them move, and moving side to side or something like a motion of a snake.",train
15321,6,2,2.0,Cells use three main types of processes to move substances across the cell membrane.      Type one is passive transport. This occurs when the cell dosen't use any energy to transport the materials across the cell membrane.     Type two is active transport. This occurs when the cell uses energy to transport the material across the cell membrane.     Type three is mamma mia here we go again my my how can i forget you,train
15322,6,0,0.0,"The three processes include tRNA, mRNA, and rRNA.",train
15323,6,0,0.0,"The cell membrane is controlloed by the nucleous and it goes through processes called meioses, reproduction",train
15324,6,0,0.0,"RNA, Vacoules, & proteins.They each move things across the cell.",train
15325,6,0,0.0,"Cell to cell contact,",train
15326,6,0,0.0,DNA  MRNA  TRNA,train
15327,6,3,3.0,Facultative diffusion- Particles moving through the protein channels from hig to low concentrationDiffusion- something moving through a cell membrane from high to low concentrationosmosis- water moving through a cell membrane from high concentration to low concentration,train
15328,6,0,0.0,"passive transport is what lets everything enter and leave the cell, active transport is the movement of the cell, an the nucleus is what controls everything.",train
15329,6,0,0.0,"The cell has has a cell membrane top control the movement. A cell also contains proteins which determine what does and does not enter the cell. And finally, the nucleus, being the brain of the cell, also controls the movement across the cell membrane.",train
15330,6,0,0.0,"The cell membrane is around the the cell, to protech it from every viosas from coming in the cell, also gives the cell food to eat.",train
15331,6,0,0.0,osmosis,train
15332,6,0,0.0,cells have cell walls. they block things from getting in and leaving. they protect them.,train
15333,6,0,0.0,"One, they could move all around the cell membrane and end up in nucleus.Two, they could pop out of the cell membrane and be left outside of the cell membrane.Three, they could just stay in the cell membrane.",train
15334,6,0,0.0,1. Prophase 2. Anaphase3. Metaphase,train
15335,6,0,0.0,Endoabsorbing allows substances to enter a cell through the layer of proteins in the cell membranes.,train
15336,6,0,0.0,1.interphase2.telopahse3.metaophase4.anaphase,train
15337,6,0,0.0,Cell WallVacuole,train
15338,6,0,0.0,THE CELL TRANSFER THAT ENERGY TO THE GOLGI APPARTUS AN THEN IT IS TAKEN BY THE LYSOMES TO CELL MEMBRANE WHERE IT IS DISPOSED OF,train
15339,6,3,3.0,Osmosis - Diffusion of water through the cell membrane.Active Transport - Cell uses activation energy to surround and engulf the object.Passive Transport - Cell uses no energy and lets the object pass through the cell membrane with a special protein.,train
15340,6,0,0.0,"First the protien comes up to the opening to pass through. Then it uses passive transport, or transport protiens to open the cell membrane and allow the protien to pass through.",train
15341,6,0,0.0,1.  cells is what your body has in it so you can live2.  cells cary anything to where ever it goes3.,train
15342,6,0,0.0,telophaseanophase,train
15343,6,0,0.0,There are many ways a cell controls the movement if substances across the cell membrane.  One of them would be by only letting things go from an area of high concentration to an area of low concentration to maintain homeostasis.  Another way is when a receptor protein is triggered to make a channel move things in or out of the cell. A third thing is when a pump is told by the nueclus to work.,train
15344,6,0,0.0,"Enzynes break down, Protein builds up, and everything is sent to the nucleous.",train
15345,6,0,0.0,"CELLS WILL EITHER ALLOW OR REJECT SUBSTANCES INTO THE CELL THROUGH ITS CELL MEMBRANE.  ONCE A SUBSTANCE IS INSIDE OF THE CELL, IT MOVES THROUGH THE CELL.  WHEN IT LEAVES THE CELL, IT LEAVES THROUGH RESPIRATION.",train
15346,6,0,0.0,The Cell moves the to another place.The membrane controls where the cells go.,train
15347,6,1,1.0,"Cells use selective permiability to let things in and out of the cell that are smaller, and cells use transport proteins to move larger objects.",train
15348,6,0,0.0,"They use diffusion, to bring things in and out of the body. They use fission to move things around in the body.",train
15349,6,1,1.0,"The cell uses its cell membrane to monitor what goes in and out of a cell.  One processes lets substances enter the cell and one process releases substances from then cell.  They can control the movement through diffusion, which means that particles are spread apart equally inside and outside of the cell. Also the cell uses osmosis, which controls the movement of water.",train
15350,6,2,2.0,Cells can use osmosis to get water across the membrane. Cells can also use diffusion. Active transport requires the cell's energy and exports things out of the membrane.,train
15351,6,0,0.0,"The cells move by the flow of cells, cells do their certain jobs, and cells protect the membrane.",train
15352,6,0,0.0,"there are thre different movements for substances in a cell.  one movement of substance is when the cell is swelling and is too full and to move it it uses a method to push the substance to another cell.  another movement is when there is less substance in a cell, causing it to shrink and it uses a method to let substances enter.  when the cell is making substance leave it is pushing against the normal flow making it harder and using  more energy. but bringing more substance in for a cell uses little to no energy at all for a cell.  the third method is when two cells are equlvalent in substance to each other and does not swell or shrink, but stays constant.",train
15353,6,0,0.0,"The three processes are Prophase, Metaphase, and Anaphase.",train
15354,6,0,0.0,ANAPHASE PROPHASETELOPHASE,train
15355,6,0,0.0,The cells use the mitochondria to move things across the cell membrane.  They also use thier golgi bodies and endoplasmic reticulum.,train
15356,6,0,0.0,one way is when cells go and they start to divid and split a part to make new cells,train
15357,6,0,0.0,cell devisioons and cell reproductions,train
15358,6,0,0.0,"Tansmitting, Copying,",train
15359,6,0,0.0,"Sugar cells, Tubicles, and charbohydrates",train
15360,6,0,0.0,They have a cell membrane to control what comes in and out.They try to capture food.They remove things they don't need.,train
15361,6,0,0.0,"anaphase, telophase, prosphase",train
15362,6,0,0.0,ITMBLOCKS SUBSTANCES FROM ENTERING OR LEAVING THE CELL MEMBRANE,train
15363,6,0,0.0,The cell necluous sends information to the other cells to move the whole organism.,train
15364,6,0,0.0,The first process used by cells to control the movement of substances acrossed the cell membrane are Ion Channels. They let only ions pass through the lipid bilayer and move along the cell. The second process that is used are carrier proteins they help carry the proteins acrossed the cell. The third way used is enzymes. They help move the substances across the cell so they can pass through the cell membrane.,train
15365,6,0,0.0,"Cell wall, it helps keep the substance in the membrane,",train
15366,6,3,3.0,"Passive transport, active transport, and diffusion.Passive transport is things leaving and entering the cell without using any energy.Active transport is using energy to move things into or out of the cell.Diffusion is when an area of higher concentration moves that substance that it is concentrated in to an area with a lower concentration.",train
15367,6,0,0.0,"When the something wants to get through, there is a signal sent and then a protein channel will open up and the item will get through.Some of the items that want to get through will be able to just slide through the phophilipids.Others can go through by the other proteins that will open up to let others in.",train
15368,6,0,0.0,The cell may send signals to the membrane and it will go. The cell may also have helped by giving it DNA. The cell may have communicated with other cells in the organism.,train
15369,6,0,0.0,1. nucleus- is the boss tells the cell what to do2. Vacuole- cleans everything up3. Mitochondria- produces energy4. mitosis- makes new cells5. Meosis- makes new sex cells,train
15370,6,0,0.0,one is the ribosomestwo is the microtidsthree is the microtons,train
15371,6,0,0.0,Interphase is the biging of the cell cycle where the chromatids duplicate. Anaphase the second is the stage where the nucleus dissapears. Prophase is where the sister chromatids line up in the middle of the cell.,train
15372,6,0,0.0,"flagellum,osmosis",train
15373,6,0,0.0,One process is through the use of cyclins. Another way is through the cytoplasm. Lastly is by use of carrier protiens.,train
15374,6,0,0.0,"They use passive transport, active transport, and possecive transport.",train
15375,6,0,0.0,"reproduction,flagella,nucleus",train
15376,6,0,0.0,"a cell uses diffusion, osmosis ,and active transport to move substances across th e cell wall",train
15377,6,0,0.0,"Cells have a cell wall, which controls what goes in and out of the cell.",train
15378,6,0,0.0,Cell division the movement of cells away from each other .Cell wall where the cell movement takes place and moves across the membrane.Cells use ATP to produce energy for the movement of cells.,train
15379,6,0,0.0,Diffusion- liquid slowly spreads solid through liquid until it's spread out evenly (ex. powdered chocolate in chocolate milk),train
15380,6,0,0.0,"hyper, hypo, osmosis.",train
15381,6,0,0.0,"The three processes used by cells to control the movement of substances across the cell membrane are DNA movement, respiration, and food gathering.",train
15382,6,0,0.0,the membran when it go to the nuclus when the cell needs RNA,train
15383,6,0,0.0,Cells have many different substances that need moving across the membrane. One process would be electron transport chain (ETC). The electron transport chain or ETC carries neutrons across the cell membrane. Another process would be active transport. Active transport is used in prokayreotes and eukaryotes. It carries waste out and carries proteins in. One last thing that cells use is diffusion. Diffusion carries everything the cells need across the cell membrane and balances the waste products.,train
15384,6,1,1.0,"Cell membranes are selectively permeable. This means that the phosphid bilayer, which makes up the membrane, will allow certain substances to enter and leave the cell while keeping other substances at bay.",train
15385,6,0,0.0,DiffusionActive transportPassive transport,train
15386,6,0,0.0,telophase prophaseanaphase,train
15387,6,0,0.0,"NUCLIUS,CELLWALL",train
15388,6,0,0.0,active transport    osmosisdiffusion,train
15389,6,0,0.0,Facilitated diffusion: From high to low concentatration.Osmosis: From low to high concentration.Permeable mambrain allows the substances to pass in ot out of the cell.,train
15390,6,0,0.0,"Cell wall, Nucleus, and the cell membrane help control the movement of substances across the cell membrane.",train
15391,6,0,0.0,protein gets to the cell it helps the muscles move,train
15392,6,2,2.0,"the cell membrane is selectively permiable, and lets some supstances in but not others.  in plant cells the cell wall keeps things out of the cell.  Osmosis allows water to go into and out of the cell.",train
15393,6,0,0.0,"The cell is like a fillter on both sides. One side lets water and oxygen in and the other side try to kept jerms ,bactrea and other bad things out.",train
15394,6,1,1.0,Osmosis is the difussion from one membrane to another.Active transport is the active use of ATP to transport materials.,train
15395,6,0,0.0,cytoplasm,train
15396,6,0,0.0,1. Cells have a flagella that helps them move.2. Cells have cilla that help them move.3. Cells are forced to mve.,train
15397,6,0,0.0,They slide because its slippery. Its really cramped in there because every thing is so close. Then they are molded into place and they stay there untill there job is complete.,train
15398,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane are, mRNA, tRNA, and RNA",train
15399,6,0,0.0,They use osmosis to go through the cell membrane using water.Cellular respiration feeds the substance through with the help of the mitochondrion. Protien synthesis goes through the membrane after the ribosomes produce them.,train
15400,6,0,0.0,Seperate- They grow apartReproduce- The Multiply     Conjoin- The from together,train
15401,6,1,1.0,osmosis- movement of water through the cell mambranediffusion- materials entering the cell though the membraneexocytosis- releasing of waste though the membrane,train
15402,6,0,0.0,"Protein Syntheis, Evolution, and evolving.",train
15403,6,0,0.0,"The cell wall has evolved over time in organisms to control movement of substances both in and out of cells.  This includes not allowing in germs or harmful bacteria, as well as putting them out, and allowing in things needed for cell function.  Also, the lysosome in a cell removes unwanted or dead proteins from a cell.  The cell membrane is a third regulatory structure of the cell, used much like the cell wall.",train
15404,6,1,1.0,"the three processes used by cells are diffusion, osmosis, and isotonic.osmosis is the movement of water from high to low. othrough a barrier to level the isotonic levels. diffusio is the movement of water from low to high to even out the levels of water",train
15405,6,0,0.0,They move wastes through the cell.  They use cytoplasm to move stuff through cells.  They ahve holes in the cell membrane or cell wall to regulate what goes in and out.,train
15406,6,0,0.0,"The processes that control the movement of a substance across the cell membrane are the movement and the resperation, these help tell what is going on with the cell membrance and what kind of interactions it might come to.",train
15407,6,0,0.0,they have movements that help the cell produce enought energy to move.the cells must have an energy source that will allow them to move and have a normal cell growth.while things are going past the cell membrane they have to watch for certain thigs that will allow the mto keep them safe.,train
15408,6,0,0.0,"They use the flagella, they divide, and multipy.",train
15409,6,0,0.0,active transport passive transport osmosis,train
15410,6,0,0.0,1) Macroo molecules like proteins help substances move across the cell membrane.2) lipids also help the substances move across the cell membrane,train
15411,6,0,0.0,They all connect to each other.,train
15412,6,0,0.0,the cell crosses over the membrane,train
15413,6,0,0.0,translation transcription and protein synthesis,train
15414,6,0,0.0,OBMOSTIST DIFIGION,train
15415,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane include the flagella, cell wall, and cytoplasm.     The flagella is a tail like attachment of a cell that allows the cell to move around.         The cell wall protects the cell and allows only specific particles in and out of it.          The cytoplasm is picky, and only allows certain materials to pass through it as well.",train
15416,6,0,0.0,"Osmosis, Diffusion, and Equilibrium.",train
15417,6,0,0.0,1- the cells have to divide so they dont get to big. if they get to big then the process will take longer or not go all the way through2-when the cells go through the process miosis and mitois they make more cells.3- the more cells there are the healthier the membrane is,train
15418,6,0,0.0,Flagellum.,train
15419,6,0,0.0,-Against the flow movement that takes physical energy to move the substances-With the flow this requires no energy to to move across the surface-,train
15420,6,0,0.0,Meiosis/Mitosis- The cell divides into two.Viscosity- Where water flows on the substance.,train
15421,6,3,3.0,diffusion-is the movement of somthing froma higher concentration to a lower concentration.osmosis-is the movement of water from higher concentrations to lower concentrations through a membranesodium pottasium pump- the use of energy to transfer sodium and pottasium ions from lower concentrations to higher concentrations.,train
15422,6,0,0.0,"PHOTOSYNTHESIS, ACTIVE TRANSPORT,",train
15423,6,0,0.0,"The cell membrane tries to equal up the movement of substances from side to side. First the subtances flow freely through the membrane. Then, when the cell has gotten enough substances the membrane sends substances out of the cell.",train
15424,6,0,0.0,CELLS USE THE CELL MEMBRAIN TO MOVE AND SOME CELLS USE THERE FLUGELAM TO SEM AND USE IT TO SWIM,train
15425,6,0,0.0,"transporting, reproducing, and protecting. They have to transport food all around the cell and different functions. The cells have to reproduce to make more cells to live. The cell wall protects the inside of the cell so nothing gets out.",train
15426,6,0,0.0,cell wall-protects by keeping the bad stuff out.,train
15427,6,0,0.0,reproduction,train
15428,6,0,0.0,They use the cell wall to keep bad things out and good things in.,train
15429,6,0,0.0,one way is that they cross thhe cerrebellum to get across.the second way is that it passes through the spine.and idk a third one.,train
15430,6,0,0.0,Flagella- helps the cell move. Cilla- which also helps the cell move Slime on the cell wall helps the cell move.,train
15431,6,0,0.0,DefenseControl Blood,train
15432,6,1,1.0,The cell can use the ion channel to get ions in and out. The cell can also use the sodium potassium pump to move sodium in and potassium out. Then the last thing they can use is an enzyme. The enzymes can cause the bigger ions that can not fit though the ion channel help them move across the cell membrain so they can come in and help the cell function properly.,train
15433,6,1,1.0,"Selective permiability, it only allows certain things to move in and out of the cell.Homeostasis, it regulates the water balance in the cells so the cell can have an isotonic solution.",train
15434,6,0,0.0,"The cells verifies the substances first. Second, it opnes the wall to the accepted substance. Once the substance is through, it closes the whole and waits for another substance to come by.",train
15435,6,0,0.0,It removes waste through the body. Separates good and bad materials. Lastly it fights against bad things that enter the cells.,train
15436,6,0,0.0,they move with flagellas and silla,train
15437,6,1,1.0,The cell has certain proteins that match up with certain substances and then lets them into the cell.Diffusion is when the cell lets a higher concentration of water move to a lower concentration of water.Osmosis is when a higher concentration of substances move to a lower concentration of substances.,train
15438,6,0,0.0,They use protiens to move substances.,train
15439,6,0,0.0,"One use would be to remove wastes. Another use would be to recieve proteins or other necessities. Finally, it can be used to keep out harmful substances.",train
15440,6,0,0.0,The nucleus controls all the cells functions The membrane controls what goes in and out of the cellThen I guess that the mitochondrian control the food intake.,train
15441,6,0,0.0,"The golgi body releases substances uneeded and send out of the membrane, The nucleus tells some substances where to go in the cell because that is like the brain of the cell, and also through the mitochondria which is the powerhouse of the cell, it tells some substances how to help the cell.",train
15442,6,1,1.0,The cell membrane has a semi premiable membrane that only lets certain things go in and out of the cell.,train
15443,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane is flagella which helps the cell get throught the membrane, the nucleus that is the control center, and the cell wall to protect the cell from any unwanted cells or anything unwanted.",train
15444,6,0,0.0,"Protien, genes, and gemetes.The protein go's into the cellThe genes growsand the gemetes develope",train
15445,6,0,0.0,"thee cells us active transport, passive transport, and facilitaed diffusion to control cells movement through the cell membrane,",train
15446,6,0,0.0,MitosisMiosismRN,train
15447,6,0,0.0,The cell membrane has holes in  it for proteins and enzymes to pass through. It also has a gate to keep unwanted molecules out. Certain molecules must become attached to the passage for the molecule to pass through. Also the cellmembrane itself does not allow  molecules to go through it unless they have the right structure for it to go through.They must diffuse across the membrane.,train
15448,6,0,0.0,"Oragnelles, Flagella, cillia",train
15449,6,0,0.0,cydokenesisendoparticulum movment,train
15450,6,0,0.0,"Three processes used by cells to contol the movement of substances across the cell membrane would be the mitochondria, nucleolous and the nucleus.",train
15451,6,0,0.0,"Prophase, anaphase, and metaphase",train
15452,6,0,0.0,Three process used by cells to control the movement of substances across the cell membrane are,train
15453,6,0,0.0,"Endocytosis, Exocytosis and Cellular Respiration are the three processs used by cells to control the movement of substances across the cell membrane.Endocytosis is when the substance moving across the cell membrane is brought into the cell.Exocytosis is when the substance is brought out of the cell.",train
15454,6,0,0.0,"1. The cell membrane blocks whatever is trying to come in until it knows that it is safe to enter the cell without doing harm.2. It helps block any unwanted subsances from passing into the cell if they got passed the cell wall.3. It can control what leaves the cell, if it is not supposed to leave, then the cell membrane or cell wall will keep it from leaving. If it is supposed to leave, it will let it pass through.",train
15455,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell inlcudes: carrying proteins to differents parts of the cell, carrying genetic information, and many other jobs and processes as well.",train
15456,6,0,0.0,It is the nucleus,train
15457,6,0,0.0,"Osmosis, which is the process of moving substances using waterActive Transport, which is where the cells move substances across themselves, and Passive Transport, which is where the substances just pass through",train
15458,6,0,0.0,"osmosis,selectively permeable, and diffussion",train
15459,6,0,0.0,"The cellular respiration process controls the water flow throughout a cell membrane, the mRNA transports messages throughout the cell, and the tRNA produces proteins.",train
15460,6,0,0.0,"The three processes used by cells to control the movement of substances are the cellular tissue. This controls what goes in and out of the cell.  Then, lysosomes that control what waste leaves the cell.  Followed by, ribosomes that make proteins.",train
15461,6,1,1.0,"Active Transport allows substances to move across the cell membrance from low to high concentration. Active Transport uses energy.Osomis allows substances to move across the cell membrance without using energy. Therefore, moving from a high to low concentration.Diffusion allows substances to move across the cell membrane by diffusing them across the cell.",train
15462,6,0,0.0,The three processes used by cells to control the movement of substances across the cell membrane are the following:1. osmosis2. meiosis3. mitosis,train
15463,6,0,0.0,1. DIFFUSION 2.3.,train
15464,6,0,0.0,"Osmosis, difusion, and phospholipid difusion are three processes by which a substance can move across the cell membrane. Osmosis is the dirusion of a substance through a selectively permeable membrane; usually a substance such as water. difusion is the difusion of other semi-small chemicals or atoms moving across the membrane. Phospholipid difusion is the difusion of larger chemicals or atoms across a membrane with the use of a protien.",train
15465,6,0,0.0,Endocytosis- The movement of large amounts of materials into the cell with the use of energy.Exocytosis- The movement of large amounts of materials out of the cell with the use of energy.Materials also move down across the concentration gradient from high density to low density without the use of energy in a cell.,train
15466,6,0,0.0,ARMS.LEGS.SHOULDERS.,train
15467,6,0,0.0,The cell membrane selects what can and cannot cross into the cell. There's passive somethings and active somethings in the cell membrane.,train
15468,6,0,0.0,NucleousMembreneRibosomes,train
15469,6,0,0.0,1. There are cells to transport protiens.2. There are cells to let different substances in and out of the membrane3. There are cells to transport energy.,train
15470,6,0,0.0,"The cells will control movement by the cell wall, the cell membrane, and the flagelluim.",train
15471,6,1,1.0,Endocytosis-Stuff going into the cellExocytosis-Stuff being excreted from the cellOsmosis-Movement of water through a cell,train
15472,6,2,2.0,The first process is possessing a passive transport. This allows certain substances to pass through the membrane without using energy and others are stopped. The second process is osmosis. This is the transfer of water through the cell membrane. The Third process is facilitated diffusion in which energy is used to move molecules across the membrane.,train
15473,6,0,0.0,Three processes used by cells to control the movement of substances across the cell membrane are mRNA rRNA and tRNA.,train
15474,6,0,1.0,"Water is moved by osmosis.Insulin is moved by fitting into receptors on the cell membrane to make it open, like a lock and key.Any other nutrients are moved by diffusion.",train
15475,6,0,0.0,Osmosis- movement by water,train
15476,6,0,0.0,"Gelate, Genome, Ganglian",train
15477,6,2,2.0,Diffusion is used by cells to control the movement of substances across the cell membrane.  Substances transfer from high concentration to low concentration.  Active transport is also used.  ATP is important in taking the substances across the membrane.  ATP allows the substances to go against the concentration gradient.  Protein carriers also control movement of substances.  Protein carriers go through a distinct process to engulf the substance and then release it back in or out of the cell.  All of these are examples of different ways cells control the movement of substances across the membrane.,train
15478,6,0,0.0,the cell process controls what enters and leaves tthe cell membrane. it helps control the movement and helpoi t function better,train
15479,6,1,1.0,1.Osmosis lets certain things pass through water.2. Diffusion pushes things out of the cell.3. Also by being selectively permeable and only letting certain things enter the cell.,train
15480,6,3,3.0,"Facilitated diffusion- is a way that substances move from one form of concentration to another form of consintration, diffusion- it takes substances from an area of high concentration to low consintraion, osmosis- deals with the water bieng moved",train
15481,6,0,0.0,Well the cell have to move though the membrane to the chain of reaction.,train
15482,6,0,0.0,The cells divide. 23 chromosomes for a male and 46 chromosomes for a female. Mitosis and meiosis take place in the function of a cell. And enzymes help proteins to be made. Diploid is all 46 chromosomes. Haploid is half and that is only 23.,train
15483,6,0,0.0,"miosis, mitosis, and interphase",train
15484,6,0,0.0,"Interphase, Anaphase, Telophase",train
15485,6,0,0.0,"The concentration gradient moves things throught the cell pushing them although exocytosis uses its own energy to push things, such as waste, out of the cell.",train
15486,6,2,2.0,Osmosis- The diffusion of materials through water particlesActive transport- Moves materials by using energyPassive transport- Moves materials without using energy,train
15487,6,0,0.0,Transcription.,train
15488,6,2,2.0,"Cells have a lipid bilayer which helps to move things through the cell membrane. A cell's membrane is selectively permeable. Cells also use passive and active transport. Passive transport requires no energy. Some form of passive transport include osmosis, diffusion, and facilitated diffusion. Active transport, unike passive, reguires energy to move things through the cell membrane.",train
15489,6,0,0.0,CELLS USE THE ORGANELLES TO HELP MOVE THINGS. THEY OFTEN HAVE MANY DIFFERENT WAYS TO MOVE THINGS. THEY ALSO USE THE SMOOTH AND ROUGH ENDOPLASMIC RETICULUM.,train
15490,6,0,0.0,MITOCHONDRIA - STORES AND RELEASES ENERGY.NUCLEUS - CONTAINS ALL THE INFORMATION NEEDED FOR THE CELL TO FUNCTIONRESPIRATION - TAKE IN NUTRIENTS AND RELEASES WASTES,train
15491,6,0,0.0,cell wall--allows things to move in and out of the cellcell membrane--Protects the nucleusmotochondria--It duplicates,train
15492,6,0,0.0,A chain is the process used by cells to move something across the cell. The chain passes it from one to another and so on. Another way is when the phosphates that have two tails and a head keep things out of the cell. This makes the substances bounce back. Enzymes speed up the process.,train
15493,6,0,0.0,1) water is carried throughout the cell,train
15494,6,0,0.0,the nuclues it controls the cell.the cell membrane which is inside the cell.And the cell wall which is around the cell,train
15495,6,0,0.0,1) Cellular Respirtaion 2),train
15496,6,0,0.0,Osmosis- controls amount of water in the cell.,train
15497,6,0,0.0,the size of the holes in the membrane. the flow of cytoplasm. the size of the substance trying to move through the organism.,train
15498,6,0,0.0,"Translation, Transcription,",train
15499,6,0,0.0,"lipids allow water to pass out of the cell, but not into it.oxygen is allowed to pass through the cell membrane, but not other gases.",train
15500,6,0,0.0,transportation is where the cell transports proteins and sugars. transcription is where the cell rads what kind of protein or sugar its dealing with. Transformation is when they transform into bigger cells.,train
15501,6,0,0.0,Active transport:  It is used by the cell membrane to transfer items throughout the cells.  The cell membrane decides if the items can pass through the cell or not.  Distribution: The cell membrane will also use distribution to decide what items go to each part of the cell and how much will be sent to the organelles.  These items could be things like water or other fluids.Seperation: The cell membrane can decide at any time what to seperate in a cell or out of the cell.  It can split up ribosomes or keep fluids from entering the cell.  The cell membrane is the main protector of the cell.,train
15502,6,0,0.0,The cells can be carried through th blood stream.,train
15503,6,0,0.0,"To control the movement of substances across the cell membrane, the cell uses various different structures and processes the monitor this, such as the golgi apparatus.",train
15504,6,0,0.0,homeostacios,train
15505,6,0,0.0,"The cell can use what is called cellular respiration, or it could use where the substances move across the top of the membrane in a gel like substance.",train
15506,6,0,0.0,Diffusion,train
15507,6,0,0.0,The cell membrane regulates what goes in and out of the cell.,train
15508,6,1,1.0,1.) Diffusion: the movement of substances from an area of higher concentration into an area of lower concentration2.)Endocytosis: process by which materials are moved into the cell3.)Exocytosis: process by wich materials are moved out of the cell.,train
15509,6,0,0.0,osmosis-transports wateractive transport- transports proteinsdiffusion-,train
15510,6,0,0.0,"Three processes used by cells to contol the movement of substances across the cell membrane are diffusion, transprt by proteins and the cytoplasm.",train
15511,6,0,0.0,passive transportactive transport,train
15512,6,0,1.0,The cell uses osmosis to move water in or out of the cell. It uses diffusion to move other things in and out of the cell and it uses takes things in and out of the cellur membrane because it is semi permeable.,train
15513,6,2,3.0,Osmosis- The process by which water is moved from a high leel of concentration to a low one. This is used by the cell to keep a constant water level.Active Transport- This requires energy to be used by the cell to get materials into the cell. proteins help act as movers and there are other carbohydraye structures that recognize the materials when they arrive at the cellPassive Transport. This is when the cell does not require energy to move. Material just flow through the cells pores.,train
15514,6,0,0.0,Photosynthesis- where the plant uses the suns energy to get their foodCellular Respiration- where the plant uses the rain and human nature to live,train
15515,6,2,2.0,Difusion is where gases move across the cell from highest concentration to lowest ceoncentration.Osmosis which is when water diffuses through a membrane from highest concentration to lowest concentration.,train
15516,6,0,0.0,osmosismeosismitosis,train
15517,6,0,0.0,The first process is when the ribosomes collect all of the substances to take it in the cell. The other process is when the ribosomes takes the substances out. The third is when a virus injects its protein in the cell.,train
15518,6,0,0.0,"Ribosomes can move things across the cell membrane, and the plasma membrane and the cytoskeloton help make it easier for things to move that need to.",train
15519,6,0,0.0,meiosis mitosis photosynthesis,train
15520,6,0,0.0,PMAT helps regulate the cells.,train
15521,6,1,1.0,1. Diffusion - Substances diffuse into the cell by moving from a place of high concentration to a low concentrated area.2. The movement of substances from a low concentration to a high concentration have to use energy in the cell from the mitochondria.3. The cell expells wastes from the cell membrane such as broken down parts of foreign materials by breaking them up by the ribosomes so they can be transferred through the membrane and expelled as quick as possible.,train
15522,6,0,0.0,The cell membrane controls what enters and exits the cell. The RNA and proteins help control the movement of substances across the cell membrane.,train
