Id,EssaySet,Score1,Score2,EssayText,split
18052,7,0,0.0,"Burdened, 'His body sank as if it were made of stone, pushing her beneath him down under him, but he seemed unaware of her.'",train
18053,7,0,0.0,"Rose wants to please the people in her family.  She often held back from expressing her true emotions in order to spare the feelings of the others in her family.  For example, in paragraph 19, Rose held back from telling her Aunt Kolab that she did feel weighted down by helping her family.",train
18054,7,0,0.0,I believe that Rose is overwhelmed by having to go to school and work. One example is that her aunt offers to sew for ladies or make special treats from their home country and sell them to bring in some extra money.,train
18055,7,0,0.0,"In the story, Rose changes the subject when Anna reveals that she had had a bad dream. This shows me that Rose is too concerned about her own problems. Also, Aunt Kolab starts offering to do extra work so that Rose wouldn't have to do as much work, and this also shows to me that she is to concentrated on how busy she is.",train
18056,7,2,2.0,SHE DOSEN'T WANT TO HURT HER AUNT'S FEELINGS SO SHE DOESN'T ANWSER HER AUNT. THAT PROVES SHE CARES FOR HER FAMILY AND IS A KIND AND CARING PERSON IT DECRIBES HER.,train
18057,7,1,1.0,"One trait that can  be described about Rose is that she is a very hard working person who just wants the best out of her familys' life.One detail from the story that represents my answer is when she was talking to Anna about how she was explaining the situation about the family and how if they help paul finish college, he could get a good job and help support the family.",train
18058,7,2,2.0,"ON trait that can describe Rose based on her conversation with Aunt Kilab is that she cares about others' feelings. 'Rose didn't answer.  If she told the truth, she would hurt her aunt.'",train
18059,7,1,1.0,"Rose has the trait of responsibility.  She has to go to school, work a four-hour shift, then prepare homework.  After that she must finish homework.",train
18060,7,1,1.0,"one trait is haveing to help others no matter what it takes and seeing what other people think about things. I no this from the conversation with her aunt, and her aunt thinks the same way as rose does.",train
18061,7,0,0.0,"One tof many traits Rose has is selfishness. Rose knows deep down the troubles and problems she has, most people have also. But Rose makes it seem like she only cares about herself. For example, her sister told her she had a bad dream, and all Rose had to talk about was her essay.",train
18062,7,1,1.0,"One trait that can describe Rose is that she is hard working, one detail from the story that can support my answer is that she goes strait from school to her job which is a four-hour shift, and then when she gets home from work she goes right to doing her homework.",train
18063,7,0,0.0,Her trait is that she can see things form another's point of view. Eplination. When her and Rose were talking she was looking at the situation from Pauls point of view.,train
18064,7,0,0.0,I think one trait that describes Rose is that she sounds like her mom.  When Anna and her are talking on paragraph 12 ' You sound just like Mama.',train
18065,7,0,0.0,"I think Rose tries to help the family out a lot, but being so young and trying to do everything is hard for her. While Rose was talking to her Aunt Kolab, her aunt said, 'Do you feel so weighed down by what you're doing to help this family?' Rose only nodded and fell silent. I think this shows that Rose is young and does a lot for her family/",train
18066,7,2,2.0,One trait that can descibe Rose would be that she is opptimistic she keeps thinking everything is going to get easier. In the last paragraph she is thinking maybe my life will get easier.,train
18067,7,0,0.0,She doesn't want others to be upset and keeps her bad comments to herself. She is not use to the way they are living because she didn't grow up in Cambodia,train
18068,7,2,2.0,"A trait that describes Rosa is caring. Not only does she care about school and doing her best, she cares about her family. In the conversation with Anna, Rosa tries to help Anna understand the difficult situation, but also show her that she cares. In the conversation with Aunt Kolab, Rosa wants to tell her aunt how she feels, but since she cares for her family, she remains silent so she wouldn't hurt her aunt's feelings.",train
18069,7,0,0.0,"A trait that Rose has is overworking herself. She goes to school, goes to work, and worries about finishing her essay assignment. She's so involved with her family struggles and her job, that she can not even take the trip to Sacramento if her essay is the best.",train
18070,7,0,0.0,That she is very selfish because she thinks that everything needs to help her via the quotations of her saying that it isnt fair that their dad has been gone for 4 months.,train
18071,7,1,1.0,"Rose wants to help her family no matter the cost. This shows that Rose is an unselfish person, as stated in the story, 'Paul's fate lies partly in these, she thought. She felt too young for so much responsibility. Then she shivered, imagining how her brother must feel. Only three years older, he held the fate of two people--both his sisters--in his hands.'",train
18072,7,2,2.0,"Rose seems to be very responsible. When she was talking with her sister at the table in the kitchen, she tried to make her sister feel better and comfort her. She assured her that her father was doing the right thing by working in Los Angeles.",train
18073,7,1,1.0,"Rose seems to be a concerned person. One example i'll use, is when rose had a convrsation with her aunt. Rose needed to talk about the dream, to expose it, so it woluld loosen a grip on her.",train
18074,7,0,0.0,"One trait than can describe Rose based on her conversations with Anna and Aunt Kolab is sincere. An example that supports my answer is that when Anna was walking in the kitchen, rubbing her eyes.",train
18075,7,0,0.0,"Over run, Rose is so busy with all of her responsibilities that she has reached a point of hoplesness.  Ahe also feels wieghed down by her brother and his  hard times.",train
18076,7,1,1.0,Rose feels very pationate about the conversations she's having with her sister and her Aunt Kolab. She feels like she has to do a lot for her family to keep her brother in college until he graduates. A detail that supports this is her dream she had.,train
18077,7,1,1.0,That she is a hard worker and that she really cares about her family.,train
18078,7,1,1.0,Rose cares about other peoples feelings. She tried to save her brother from being crushed by a boulder.,train
18079,7,2,2.0,"Rosa is caring of her sister, she really wants to know whats wrong and wants to help the situation. Rosa said to Anna 'What's wrong/ You feel okay?.' They also talked about there grandpa moving away and how its been hard on them both.",train
18080,7,2,2.0,She is hopeful saying maybe life would get better.,train
18081,7,0,0.0,"Rose is under stress/ pressure over all her school work, falling asleep while doing it.more stress is added when she has to help her brother graduate, and her mother being gone for work.",train
18082,7,0,0.0,"Rose trys to be adult as she can be and has so much wieght on her shoulders she isn't sure what to do but she still trys. I think she has adult traits to her, she is willing to try and help her brother get a good job as well as talk to her aunt about her need for help.",train
18083,7,2,2.0,Rose is a caring person.  She feels bad for the way she is feeling about her familie's situation right now.  Rose doesnt want to tell her aunt the truth because it would hurt Aunt Kolab and her mother.,train
18084,7,0,0.0,She is very rude because she interupts everyone else. When she asked if her sister was alright she just interupts her and tells Anna what happend to her instead of letting Anna finish what she was going to say.,train
18085,7,2,2.0,"Rose is the type of person that makes the situation seem less difficult by holding her own doubts in from her sister. In a way she is protecting her sister and keeping Anna's hopes up. Her sister probably looks up to Rose so she needs to seem confident, so Anna won't lose confidence. But when talking to her Aunt, she felt comfortable enough to let her true feelings go. Because her Aunt has the role of helping Rose. And Rose helps Anna. And together, they can help each other have faith.",train
18086,7,0,0.0,"One trait that describes Rose is hopeless. At first in this story, Rose is talking to her sister and seems very down. She is explaining to Anna that maybe one day they will have it good. She doesn't even seem to believe her own words. When Rose is talking to her Aunt Kolab she is also coming off as a hopeless person. Aunt Kolab says something that turns her attitude around.",train
18087,7,1,1.0,"Rose is a responsible, young woman who tries her best at everything she does, but is facing some tough times after Paul left. 'When would she squeeze in writing a flawless three thousand-word essay?'",train
18088,7,1,1.0,"One trait that can describe Rose is hard working. Most of her days are long and demanding, 'from school she'd [go] straight to the restaurant to work a four - hour shift, then straight home to help Aunt Kolab prepare a quick supper. After that it was time to do homework.'",train
18089,7,2,2.0,"One trait that decribes Rose would be caring. The way she talks to her sister, Anna, lets you see she cares about her. One detail from the story that shows this is when her sister walked in rubbing her eyes. Seeing her like that made her worried about her and asked what was wrong and if she felt alright.",train
18090,7,0,1.0,ose is givingRose dose stuff for eveyone else such as get a job and try to make her sister feel beter and dosent ask for anything in return.,train
18091,7,2,2.0,ONE TRAIT TO DESCRIBE ROSE IS CARING. IN THE STORY WHEN SHE IS TALKING TO HER AUNT SHE HOLDS IN HOW SHE REALLY FEELS SO SHE DOESN'T HURT ANYONES FEELINGS.,train
18092,7,0,0.0,"In their eyes Rose was a self-centered little brat, and only cared about what she wanted and not anyone else. When Rose went in and told Anna about her bad dream Anna began telling Rose about how she fell asleep writing her thousand- word essay.",train
18093,7,1,1.0,"Rose is loyal to her family for what she is doing to help her brother pay for college. It shows she is loyal when she can feel the weight from her family, but still continues to do what she has to do.",train
18094,7,2,2.0,"Rose is optimistic. You see this in her conversation with her sister Anna when she says that after they help Paul graduate, he will be able to help them go to college.",train
18095,7,2,2.0,She is caring for her sister. She asks her sister what is wrong and if she feels okay.,train
18096,7,1,1.0,"She is  helpful, because in the story it said, ' Do you feel so weighed down by what you're doing to help this family?' Which make it sound like she is a very helpful person.",train
18097,7,1,1.0,"Rose is a very determined individual. She has a very busy schedule consisting of school, work, housework, and homework, but she never gives up. She keeps pushing herself for the better of her familiy, and even tries to squeeze in extra work for the satisfactory of herself.",train
18098,7,1,1.0,In the first conversation she has she seens concered but yet she also seems like her mind is in another place like she can't focas...,train
18099,7,1,1.0,"I think that Rose is very responsible, because she has a job, has to go to school, and she has to help around the house and cook dinner.",train
18100,7,1,1.0,Rose is a caring young lady. She cares for her sister and cares for her family. she treats her sister nice by tlking to her in the middle of the night when she had a bad dream.,train
18101,7,0,0.0,"Rose is very hesitent, 'Rose felt an urgent need to relate the dream, to expose it so it would loosen its grip on her.''Do you feel so weighed down by what you're doing to help this family?'",train
18102,7,0,0.0,That Rose is always stressed out.A detail from the story is the three-thousand-word essay.,train
18103,7,0,0.0,"Rose can't see how her family is trying to help her, with giving her inside clues that she doesnt see or get, until the end with her aunt.",train
18104,7,1,1.0,"Responsible. She's trying to do everything right, and not hurt anyone. But, she's just a kid. And, it all becomes to heavy of a load to carry.",train
18105,7,0,0.0,"Rose is the type of person who doesn't express her thoughts because she fears she will upset someone. In the conversation with Aunt Kolab, Rose doesn't answer her aunt when she asks, 'Do you feel so weighed down by what you're doing to help this family?' Rose feels that if she gave an honest answer to Aunt Kolab, her aunt would be hurt.",train
18106,7,0,0.0,"One trait that Rose described with her conversation with her Aunt Kolab might be that shes actually understood, her Aunt Kolab sees her stress and her fustration. Rose wants to do everything she possibly can but its too much for one person. Shes working at a resturante for four hours after school. Shes going to school. She helps her Aunt Kolab with supper and she finds time to do her homework. Shes feeling a bit stressed with her situation. When her Aunt Kolab realizes that Rose is working really hard and is fustrated with everything, she talks to her to try and understand or see if theirs anything she can do for Rose. The talk helps it shows that Rose is being looked after and that her family can see how hard she is working.",train
18107,7,1,1.0,She works hard because her aunt offers to  do some work to make some money.,train
18108,7,0,0.0,"Rose is troublesome, she thinks that she has no time to get everything done.",train
18109,7,2,1.0,"Rose is a hard working young lady. She works a four hour shift every night and then comes home, cooks, and completes her home work",train
18110,7,0,0.0,"The first trait that I think of when I read this conversation is how caring Rose is. She has a lot of responsiblilities with her school work and her job. Although she seems very tied up all the time, she still finds the time to ask her sister how she is doing, and try to comfort her with her problems, while also encountering her own. We can tell right away that Anna is very upset, but Rose is acting very mature, and tries to help her in any way so that she will feel a little more relaxed. In conclusion, I feel that Rose was very caring. A person that can endure all of the responsiblilities that she has, and still be as caring as she is shows us one of her greatest traits, caring.",train
18111,7,0,0.0,"Rose is optomistic. He hopes for the best but doesn't always see it happening. When she talks to Anna, she tells her that things will change after Paul's college is paid off. Yet, she doesn't seem to confident in what she is saying.",train
18112,7,2,2.0,"Rose is an optimistic person. When talking to Anna, she stays optimistic about the fact that her father is far away at his job, but he is making more money, and he hasn't been away too long. She also is optimistic because her brother is in college, and when he graduates and gets a good job, he will be able to pay for Rose's and Anna's college education.",train
18113,7,0,0.0,Rose is respectful. She doesn't want to hurt her aunts feelings by telling her the truth that she feels to weighed down by the responsability she has for the family.,train
18114,7,0,0.0,Courageous becuase she has the courage to tell her aunt the way she feels we she feels all alone and no one cares.,train
18115,7,1,1.0,rose is a had worker bacuse she has no time to work on her essay.,train
18116,7,1,1.0,"The one trait about Anna from the story Crossing Over that I would pick is dedication. Anna is very dedicated to her job and helping her family when they are in need of it most.'The day, like most of her days, had been too long, too demanding. From school she'd gone straight to the restaurant to work a four-hour shft, then straight home to help Aunt Kolab prepare a quick supper.'",train
18117,7,0,0.0,One of Rose's traits is that she does not like to admit her feelings to others. In her conversation with Anna she acts as though she does not care about how long her father has been gone or how long her mother works.,train
18118,7,0,0.0,"One identifying trait as to who Rose is that, she is a studious person as describle in the passage.When she first talks to  her sister in the first paragarph,she says 'i feel asleep doing my essay' and that intitles to me that she cares about her school work",train
18119,7,0,0.0,The essay she has to write is complicated for her to do. 'I fell asleep working on my essay',train
18120,7,0,0.0,SHE NEVER HAS FREE TIME.SHE HAD TO SQUEEZE STUDING IN HER SCEDUAL,train
18121,7,0,0.0,"Rose is very conflicted by her responsibilities. She has to work a job, go to school, and help around her house to help send her brother to college. She is conflicted by her responsibility to her family and her exhaustion. the dream she experiences about her brother Paul confirms this.",train
18122,7,2,2.0,"One trait that describes Rose based on her conersation with Anna is, that she is sincere and cares about her. I think this because she asks Anna if she is feeling okay, and tells her the truth about why their dad had to go away. And later after Anna left, Rose went in her bedroom to check on her, but Anna had already fell asleep.",train
18123,7,0,0.0,"She is sad because of her Papa, because he had to go to Los Angeles to work and she doesn't like that.She feels so lonely.She said that the money are not the most important thing in life and she would be happier if Papa was there with her.",train
18124,7,1,1.0,"Rose is responsible, and she just wants to do good and be a good sister.",train
18125,7,0,0.0,I think that rose is a shy girl and doesnt want everyone knowing her business. The essay she has to get done for the state competition is making her feel exhausted and moody.,train
18126,7,0,0.0,"Shy busy is very busy and doesnt use her time wisely, she needs to plan out when she needs to do stuff.",train
18127,7,2,2.0,"The trait that describes Rose based on her conversation with Anna would be helpful. 'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'",train
18128,7,0,0.0,"Greatfull 'Cambodian tradition and sense of family, she realized, could survive an ocean crossing'.",train
18129,7,1,1.0,When Rose is talking to Anna she shows that she is supportive of her parents decisions.  An example would be when she supports her father decision to work in Los Angeles.,train
18130,7,0,0.0,Figuring stuff out. She has to write this essay and she does all this other stuff so she has to figure it out.,train
18131,7,0,0.0,"'Ana,' Rose said. 'What's wrong? You feel okay?' 'I'm fine,' her sister said. 'I just had another bad dream.' 'I fell asleep working on my essay,' Rose said.",train
18132,7,1,0.0,"One trait that can describe Rose based on her conversation with Aunt Kolab is determination. She is determined to help make a better life for her and her family, even though it isn't easy. Her Aunt Kolab is willing to help her by selling special treats from Cambodia and selling them, or by sewing for ladies.",train
18133,7,2,2.0,"Even though Rose has a lot going on in her life, she still takes the time to be caring for her sister. When Anna has a bad dream, Rose says, ''What's wrong? You feel okay?'' When Anna is feeling down, Rose tries to lighten the situation by saying, ''It's only been four months.'' This clearly shows that Rose is caring.",train
18134,7,2,2.0,"One trait that can describe Rose from her conversation with Aunt Kolab would be when she didn't want to tell the truth to her Aunt. Her not telling the truth to her Aunt, shows that she is very conserned on other peoples feelings. She doesn't want to tell the truth and then hurt her Aunts feelings so she remains quiet. She also doesn't want to tell her Aunt because she belives that she will go and tell her mom about what she told her Aunt on how she really feels.",train
18135,7,0,0.0,One trait about Rose is that she thinks through things.  She thought about every thing in her days.,train
18136,7,0,0.0,Rose is discouraged because of the dream she has and the conversation she has with her sister.,train
18137,7,0,0.0,"When Rose talks with Aunt Kalob, she listens to what she has to say. Rose makes sure to think about what Aunt Kalob is saying and takes it to heart. In the story, Rose didn't want to tell her aunt the truth about how she felt about being weighed down by her family, but she still listened to her aunts suggestions for making money.",train
18138,7,0,0.0,She is very hardworking. When the story tells you that she is constantly busy and doesn't have the time to work on this essay.,train
18139,7,0,0.0,She is a good sister.Rose slid into the bed with Anna.,train
18140,7,0,0.0,When Rose speaks with her aunt she seems tough. She trys to stay strong so she doesn't worry or upset her aunt or mother. When she really does have some stuff going on inside she would like to talk about.,train
18141,7,2,2.0,"Anna cares about other people, even when it causes stress for her.  She really shows this when she talks to Anna about Paul going to college.  She tells Anna that they have to do their part to help him finish college.  She says this even though it is obvious that the situation is hard for her.",train
18142,7,2,2.0,Rose is a very posistive individual. The way that she keeps up a happy appearance when she is talking to her little sister proves this statement. 'He had to go. The job in Los Angeles paid three times what he was making here.',train
18143,7,1,1.0,One trait that Rose has is that she can be very reasurring. An example is when she explains to Anna that their dad was gone for a very important reason and that they have an important part to do to help Paul finish college.,train
18144,7,1,1.0,One trait that can describe Rose would be hardworking. I would use this because thru out the whole story she is working on somthing if it isn't homework it is somthing around the house that she is doing.,train
18145,7,0,0.0,"Rose is stumped on if she could squeeze in the essay or not, and that if she tries then she'll be even more packed than what she already is with trying to help out her family already. Rose feels like she is doing her best, but that it also might not be enough. She doesn't really want to tell anyone about her problems either because they might make their problems a little bit more worse.     Aunt Kolab said, with a puzzled look, 'Do you feel so weighed down by what you're doing to help this family?' Rose didn't answer. If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother.",train
18146,7,1,1.0,I would say that Rose is a smart girl. She seem to be a hard worker as well. Going to school then going to work and then making dinner for her family and in between doing homework. The one thing I see in her is that she cares about her family alot. She trys to tell her little sister that in the long run this will help her out. It takes alot to tell someone what they do not want to hear but it shows that you care for them.,train
18147,7,1,1.0,"Rose tries to do what is best for her family, she always put others in front of herself.ex. 'In the dark Rose clasped then cupped her hands. Paul's fate lies partly in these, she thought.'",train
18148,7,0,0.0,One trait that can describe Rose is worried because in her conversation with Anna she is worried about life with her need to bring up talking about paying for college.,train
18149,7,0,0.0,Rose has a hard time focusing on hey essay.  Because in the story she fell alseep working on it.,train
18150,7,2,2.0,A word that describe her is caring. Rose kindly asked her sister if she was ok.,train
18151,7,0,0.0,Rose is a type of person who tries to hide her feelings.,train
18152,7,2,2.0,In her conversation with Anna rose appears to be really hopeful. She tells her sister that if they do their part and help out with the Paul's college fees then he'll get a good job and help them go to college.,train
18153,7,0,0.0,Rose does not like to burden others with her own problems. She likes to keep to herself and try to help others even though she is hurting inside.,train
18154,7,1,1.0,"In this story, Rose is a hard worker.  She does everything she can to juggle her life and to try to keep it in order.  Rose was trying to write an essay, take care of her sister, and go to the restaurant and work all at the same time.  She is the type to never give up, to keep doin all that she can to keep her life in check.  Rose was given so much responsibility and it is weighing down on her, but she keeps striving to make things right.",train
18155,7,0,0.0,She feels all tied up with life. Trying to do everything she can to stay on track. Staying up late working on school work to get in finished for the next day.,train
18156,7,2,2.0,"Rose is very caring. She is doing everything she can to make ends meet for her family while she is still very young. She wants to help Paul, her brother, finish college, so when he gets done he will help her and her sister get through college. The passage states, 'Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'",train
18157,7,0,0.0,She is feeling ashumed becaused she feels that she is depended on to much then a normal teenager should be depened on. She tells Aunt Kolab about the dream that is the exemaple that is being used,train
18158,7,0,0.0,She takes resonsibility for her family because after her four hour shift she go straight home and helps her aunt with supper.,train
18159,7,2,2.0,"One trait that can identify Rose is hopeful. When Rose talks to Anna she tried to make things seem better than they actually were: 'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college'.",train
18160,7,0,0.0,Rose feels like she has alot of stress on her to complete duty that have to be done. She said ' her brain must have surrendered to exhaustion.' That lets the readers know shes dealing with stress that has her overwhelmed.,train
18161,7,1,2.0,"Rose has an over-developed sense of responsibility as she is pressured to work herself into exhaustion to help support her brother.  She feels an obligation to work, yet she does not like it.  Her aunt asks her if she feels 'so weighed down by what [she's] doing to help this family.'  She suppresses her answer, which shows that she is embarassed by it so it must be yes.  Once her aunt offers to help support the family, Rose feels 'lighter.'  Her family's culture prevents her from freeing her burdens from herself and that causes her to become responsible.",train
18162,7,2,2.0,When Rose is speaking with Anna Rose says that they must help out sence there brother is trying to get through collage so he can pay for them to go to collage.,train
18163,7,0,0.0,She feels like she is not responsible. Her parents and family are counting too much on her.,train
18164,7,1,0.0,She is trying to find a way to help her family. She needs help because she feels gilty for something she couldn't stop.,train
18165,7,2,2.0,Rose is understanding because she explained to her younger sister Anna that their father had to take the job in Los Angeles because the money was supporting the family.,train
18166,7,2,2.0,"Rose is considerate of other people's feelings. 'If she told the truth, she would hurt her aunt.'",train
18167,7,2,2.0,"Rose is not living an easy life. But she is doing what she can to make the best of it. One trait Rose greatly exemplifies is hardwork.      Rose goes to school and has a part-time job. I know from first-hand experience that that is very hard work. Juggling the two is very stressful at times. When Rose explains what her day consisted of, it truely shows that she is a hardworker and is striving to achieve a greater goal.      'From school she'd gone straight to the restaurant to work a four-hour shift, then straight home to help Aunt Kolab prepare a quick supper. After that it was time to do homework.' (paragraph 1) This example shows how busy she is, but it also proves how hard she must be working.",train
18168,7,0,0.0,"I'm not sure if being depressed is a trait, but I feel like Rose is very stressed out. When her sister tells her that she had a bad dream Rose completely ignore her. I believe that Rose wasn't ignoring her on purpose, but had her mind on a million things, and couldn't focus.",train
18169,7,2,2.0,"During Rose's conversation with her aunt, the passage says, 'Rose didn't answer. If she told the truth, she would hurt her aunt.' I think this clearly identifys that she feels this need to help everyone. She feels like it's her duty to help her brother through college, and to protect her aunts feelings. In a lot of ways she has the leadership trait.",train
18170,7,1,1.0,One trait that can describe Rose based on her conversations is she is responsible. An example of this is when Rose was talking to her sister Anna. Rose is worried about the family and how they don't have enough money while Anna isn't worried about it because she believes all she needs is family. Rose knows that if they want Paul to graduate college then they are going to need more money. That's Rose's main concern.,train
18171,7,0,0.0,Rose feels over-worked and feels like she has to do everything by herself. She feels like she has no time to do anything. 'When would she squeeze in writing a flawless three-thousand word essay?' (par.3 sent.1),train
18172,7,1,1.0,"rose is hard working. she goes to school then she goes to work, then she comes home and helps with dinner, then she does her homework. that is alot to do in such a short time period.",train
18173,7,0,0.0,"Rose is really trying not to let her feelings show. 'Rose didn't answer. If she told the truth, she would hurt her aunt.'",train
18174,7,0,0.0,"Rose seems to be so tired and frustrated with how busy and different her life is that she doesn't feel like doing anything. She seems like she doesn't want to hurt anybody's feelings, such as her aunt when she asks if she feels so weighed down by what she was doing to help her family. It seems like Rose just needs a break and a day to relax to get back to normal.",train
18175,7,0,0.0,Rose is a good listener and can make good judgement calls.,train
18176,7,0,0.0,she is lonely,train
18177,7,1,1.0,"Rose is vey independent, she knows what she has to do in order to have the life that she wants, and she will do whatever it takes. When Anna tells her that money isn't everythings, Rosa replies, ' Only if you already have everything. We have our part to do to help Paul finish college.'",train
18178,7,0,0.0,"Rose is trustworthy, she listens to what people say and believes that everything will work out in the end. In her conversation with Anna she repeated what her mom said would happen after her brother gets out of college. Showing just how much she trusts them.",train
18179,7,0,0.0,The trait that I think Rose on her conversations is she should be more like Anna cause Rose thinks more like Anna and then Rose tries to do her three paragraph eassy.,train
18180,7,0,0.0,"One trait that could describe Rose based on her conversations with her sister and aunt would be Conflicted. 'Do you feel so weighed down by what you're doing to help this family?'Rose didn't answer. If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother.",train
18181,7,0,0.0,She is very strest out of all the things she has to do. She is tierd of all the things in her life that she has to do.,train
18182,7,2,2.0,"One trait that describes Rose would be hopeful, because from the story she tell her sister, 'We have our part to do to help Paul finish college.Then he'll get a good job, Anna, and he'll pay for you and me to go to college'.",train
18183,7,2,1.0,"In her conversation with Anna, the reader can see that Rose realizes the extent of her responibilities and duties to her family, specifically her brother. However, she shows that she wants to appear mature to Anna, and instead of telling her how she really felt, she tries to look at the situation from a practical and adult-like viewpoint, and appears 'just like Mama.' Rose's responses to Anna, such as 'money isn't everything' show that she is unwilling and embarassed for Anna to see how she really feels.",train
18184,7,0,0.0,She want to tell her sister how she really feel. May be its because she does not want her sister to worry. She tells her sister that she is fine and that nothings wrong but her sister nows better.      When she is talking to her aunt she says nothing to her at all. Her aunt tries to talk to her but nothing. Exept at the end of the conversation she at least nodes at her aunt. She feels very overwelmed.,train
18185,7,1,0.0,"Rose is a very positve person. This trait is shown when Rose remains positive when talking to Anna, for she does not want to upset her.",train
18186,7,1,0.0,"Rose wants to be a helper, by doing things to help her family get through the hard time. As she said 'Maybe I can sew for ladies'.",train
18187,7,1,1.0,One trait to describe Rose based on her conversations with Anna and Aunt Kolab would be overwhelmed. She is overwhelmed because the article says 'she'd been struggling to think of a topic. Her brain must have surrendered to exhaustion.',train
18188,7,0,0.0,"Rose is very stressed, so much has happened and she does not know what to do. She feels that she has to do something to help the family. the family is poor and she is trying to graduate so she can help them.",train
18189,7,0,0.0,"Rose tries to hide how she really feels so others wont be upset, for example, when she is talking to Anna she tries to fake laugh so Anna doesnt know that she is missing her father also.",train
18190,7,2,1.0,Rose is caring and helpful because she tries so hard to help the family out and her aunt even said that it must be hard on her.,train
18191,7,0,0.0,Rose is quite mature for her age.,train
18192,7,0,0.0,"One trait that can describe Rose based on her conversations with Anna or Aunt Kolab is that she is willing to do anything for her family. She has many things going on in her life that she would like to spend more time on, such as writing her essay. The fact that she has to work at the restaurant and come home and help with supper shows that she is doing everything she can to help her family through their problems. Even if that does mean that she cant always do what she wants to.",train
18193,7,0,0.0,She felt weighed down by what she was doing to help the family.  The detail is that she does not want to answer and tell her Aunt the truth because it might make her sad.,train
18194,7,2,2.0,"One trait that I found that could describe Rose is she is a kind person. One example of this is when Rose is talking to her aunt, and her aunt asks her if she feels weighed down by what you are doing to help this family. What Rose did not say should how she was a kind person. In paragraph 19 when she does not answer because she does not want to hurt her aunts feelings shows how Rose is a kind person.",train
18195,7,1,1.0,Rose is very caring. She wants the best for her family and trys to look out and whatch over them. She thells her sister that they have to help there brother and look out for him so he can get a job and help support them.,train
18196,7,1,1.0,"Rose is a very hard working person. She is basically handling and adults job at a very young age. Rose had a job at a dinner, she went to school, and she took care of her sister.",train
18197,7,1,1.0,"hopeful, after talk with Aunt Kolab she felt lighter.",train
18198,7,1,1.0,Rose and Aunt Kolab are both hard working. Kolab works late every day.,train
18199,7,0,0.0,When Anna fell aslepp doing homework. She always seem tired and lonely. She doesn't like how her mom has to work late hours and she think that she shouldn't have to.,train
18200,7,0,1.0,"Based on Rose's conversation with Anna, Rose trusts her logic more than she trusts her emotions. Whereas Anna complains that she would rather Papa be home than making money in Los Angelos, Rose reasons although she misses Papa, the job in Los Angelos is better paying and they need the money for Paul to finish college.",train
18201,7,1,1.0,One trait that describes Rose is that she is like a mother.  She is always thinking in advance about the future and what she can do for the family.,train
18202,7,0,0.0,"Rose likes to be looked at as a leader. She wants to show her sister a good example, not to be afraid or iratated.",train
18203,7,2,2.0,"One trait is that Rose is optimistic; she looks at things positively. Rose said 'We have our part to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.' Even though it's a rough situation, she's looking at what good can come out of it.",train
18204,7,1,1.0,"Rose is empathetic, and can understand what others are going through even when she is haveing a hard time. Example: She felt too young for so much responsibility. Then she shivered, imaginining how her brother must feel. Only three years older, he held the fate of two people-both his sisters- in his hands.",train
18205,7,1,1.0,"She cares a lot about her family, and she doesn't want to let anyone down. One Example in the story is she says ' I feel like I got a lot of responibilty and i have no idea what to do.'",train
18206,7,0,0.0,Rose is a little bit selfish. When her sister came into the kitchen form just having a bad dream Rose didn't say anything but 'I fell asleep working on my essay.' instead of comfortig Anna.,train
18207,7,0,0.0,"Roes thinks that she's the only one trying to do good for the family, when she speaks with Anna, She has a tone about her that explains how she thinks she knows everything. But she also felt to young for all the responsibility that paul put on her, that's why she couldn't tell her aunt about her dream.",train
18208,7,2,1.0,"Rose is hardworking. She goes to school, then heads off to the resaurant she works at for her four-hour shift, heads home to help her Aunt make a quick super, and then she started on her homework.",train
18209,7,1,1.0,Rose has a very devoloped sense of family. She didnt want to answer Aunt Kolab's question beacsue she thought it might hurt her aunt or her mother would be upset. She also decided to write her essay on the topic of Cambodian tradition and that same sense of family.,train
18210,7,1,1.0,Anna feels like she needs to do her part in helping the family out but she feels like it is taking away from her life as in not having time to do what she wants such as writing her essay.,train
18211,7,0,0.0,"She's not used to the business of America. Like her aunt says, 'In Cambodia...what we're all doing would be quite normal...Now I realize that you're seeing the situation through other eyes-as you should, I suppose, because you grew up here'. Aunt Kolab means how Rose is more used to the way life went in Cambodia then the way life goes in America.",train
18212,7,1,1.0,A trait that Rose has is caring about her family. She's not selfish at all. In the story Rose states that money isn't everything and even though she missed her father she understood that he had to go to Los Angeles for the money.,train
18213,7,1,1.0,One trait that can describe Rose is hard-working. The author of the story says that she feels she needs to do her part to help Paul get through college. She is working to help him because she knows he will return the favor to both her and Anna.,train
18214,7,0,0.0,"I can tell that she is very open minded about things that she has to say!!And she doesnt have an attitude problem,and she loves her little sister!!",train
18215,7,1,1.0,"Rose seems like a person that is caring. She seems willing to help her family even though she is having a difficult time with everything going on. Just as it says she has an essay to write, work, school, and other things at home.",train
